original_image,counterfactual_image,p_original,p_translated,delta,flip
img_000158_original.png,img_000158_counterfactual.png,0.13383324444293976,0.14139202237129211,0.007558777928352356,0
img_000159_original.png,img_000159_counterfactual.png,0.2905866801738739,0.2869466245174408,-0.0036400556564331055,0
img_000160_original.png,img_000160_counterfactual.png,0.13995105028152466,0.1234256848692894,-0.01652536541223526,0
img_000161_original.png,img_000161_counterfactual.png,0.18671075999736786,0.18540841341018677,-0.0013023465871810913,0
img_000162_original.png,img_000162_counterfactual.png,0.18509116768836975,0.16086360812187195,-0.024227559566497803,0
img_000163_original.png,img_000163_counterfactual.png,0.26496946811676025,0.26171666383743286,-0.0032528042793273926,0
img_000164_original.png,img_000164_counterfactual.png,0.21070140600204468,0.22267596423625946,0.011974558234214783,0
img_000165_original.png,img_000165_counterfactual.png,0.3601225018501282,0.3698129951953888,0.00969049334526062,0
img_000166_original.png,img_000166_counterfactual.png,0.12739606201648712,0.14701500535011292,0.019618943333625793,0
img_000167_original.png,img_000167_counterfactual.png,0.4810265302658081,0.5197751522064209,0.03874862194061279,0
img_000168_original.png,img_000168_counterfactual.png,0.5784735679626465,0.6015326976776123,0.02305912971496582,0
img_000169_original.png,img_000169_counterfactual.png,0.36021798849105835,0.3044407367706299,-0.05577725172042847,0
img_000170_original.png,img_000170_counterfactual.png,0.2572845220565796,0.24751178920269012,-0.009772732853889465,0
img_000171_original.png,img_000171_counterfactual.png,0.20201921463012695,0.18302714824676514,-0.018992066383361816,0
img_000172_original.png,img_000172_counterfactual.png,0.365364670753479,0.34048745036125183,-0.024877220392227173,0
img_000173_original.png,img_000173_counterfactual.png,0.06759244203567505,0.07645577937364578,0.008863337337970734,0
img_000174_original.png,img_000174_counterfactual.png,0.16628992557525635,0.12393276393413544,-0.04235716164112091,0
img_000175_original.png,img_000175_counterfactual.png,0.28656768798828125,0.2875451445579529,0.0009774565696716309,0
img_000176_original.png,img_000176_counterfactual.png,0.4255150556564331,0.46071913838386536,0.03520408272743225,0
img_000177_original.png,img_000177_counterfactual.png,0.4868032932281494,0.5036085844039917,0.016805291175842285,0
img_000178_original.png,img_000178_counterfactual.png,0.11522570252418518,0.15401946008205414,0.03879375755786896,0
img_000179_original.png,img_000179_counterfactual.png,0.31672102212905884,0.31130561232566833,-0.005415409803390503,0
img_000180_original.png,img_000180_counterfactual.png,0.41716620326042175,0.3554755747318268,-0.06169062852859497,0
img_000181_original.png,img_000181_counterfactual.png,0.35439616441726685,0.3079494535923004,-0.04644671082496643,0
img_000182_original.png,img_000182_counterfactual.png,0.4587182402610779,0.3952118158340454,-0.06350642442703247,0
img_000183_original.png,img_000183_counterfactual.png,0.3218245804309845,0.28732019662857056,-0.03450438380241394,0
img_000184_original.png,img_000184_counterfactual.png,0.5481794476509094,0.5082405209541321,-0.039938926696777344,0
img_000185_original.png,img_000185_counterfactual.png,0.563775360584259,0.5038996338844299,-0.0598757266998291,0
img_000186_original.png,img_000186_counterfactual.png,0.3243197500705719,0.2468741536140442,-0.07744559645652771,0
img_000187_original.png,img_000187_counterfactual.png,0.3665792644023895,0.3788606524467468,0.0122813880443573,0
img_000188_original.png,img_000188_counterfactual.png,0.2684876620769501,0.20482902228832245,-0.06365863978862762,0
img_000189_original.png,img_000189_counterfactual.png,0.1647316813468933,0.18367835879325867,0.018946677446365356,0
img_000190_original.png,img_000190_counterfactual.png,0.2210233062505722,0.29407644271850586,0.07305313646793365,0
img_000191_original.png,img_000191_counterfactual.png,0.14005401730537415,0.15161925554275513,0.011565238237380981,0
img_000192_original.png,img_000192_counterfactual.png,0.2779100835323334,0.29230797290802,0.014397889375686646,0
img_000193_original.png,img_000193_counterfactual.png,0.17131014168262482,0.16617663204669952,-0.005133509635925293,0
img_000194_original.png,img_000194_counterfactual.png,0.27820825576782227,0.2829209864139557,0.004712730646133423,0
img_000195_original.png,img_000195_counterfactual.png,0.15845608711242676,0.17039287090301514,0.011936783790588379,0
img_000196_original.png,img_000196_counterfactual.png,0.3661758303642273,0.3938884735107422,0.027712643146514893,0
img_000197_original.png,img_000197_counterfactual.png,0.2921411097049713,0.30833905935287476,0.016197949647903442,0
img_000198_original.png,img_000198_counterfactual.png,0.13318940997123718,0.1365286111831665,0.0033392012119293213,0
img_000199_original.png,img_000199_counterfactual.png,0.17022542655467987,0.15965312719345093,-0.010572299361228943,0
img_000200_original.png,img_000200_counterfactual.png,0.23456868529319763,0.25220826268196106,0.017639577388763428,0
img_000201_original.png,img_000201_counterfactual.png,0.2621616721153259,0.23949670791625977,-0.022664964199066162,0
img_000202_original.png,img_000202_counterfactual.png,0.14255179464817047,0.13076189160346985,-0.011789903044700623,0
img_000203_original.png,img_000203_counterfactual.png,0.17797528207302094,0.17563821375370026,-0.0023370683193206787,0
img_000204_original.png,img_000204_counterfactual.png,0.09681868553161621,0.07517106086015701,-0.021647624671459198,0
img_000205_original.png,img_000205_counterfactual.png,0.1381622701883316,0.14079441130161285,0.00263214111328125,0
img_000206_original.png,img_000206_counterfactual.png,0.11082256585359573,0.1285732537508011,0.017750687897205353,0
img_000207_original.png,img_000207_counterfactual.png,0.16311536729335785,0.16704538464546204,0.003930017352104187,0
img_000208_original.png,img_000208_counterfactual.png,0.07219887524843216,0.09009214490652084,0.017893269658088684,0
img_000209_original.png,img_000209_counterfactual.png,0.12956960499286652,0.13273142278194427,0.003161817789077759,0
img_000210_original.png,img_000210_counterfactual.png,0.10325585305690765,0.11108860373497009,0.007832750678062439,0
img_000211_original.png,img_000211_counterfactual.png,0.1166652962565422,0.13600458204746246,0.019339285790920258,0
img_000212_original.png,img_000212_counterfactual.png,0.1545698642730713,0.13949111104011536,-0.015078753232955933,0
img_000213_original.png,img_000213_counterfactual.png,0.6656799912452698,0.6534262299537659,-0.012253761291503906,0
img_000214_original.png,img_000214_counterfactual.png,0.3039083480834961,0.32803383469581604,0.024125486612319946,0
img_000215_original.png,img_000215_counterfactual.png,0.17342057824134827,0.15677157044410706,-0.01664900779724121,0
img_000216_original.png,img_000216_counterfactual.png,0.20450666546821594,0.17850318551063538,-0.026003479957580566,0
img_000217_original.png,img_000217_counterfactual.png,0.1614939421415329,0.19210125505924225,0.03060731291770935,0
img_000218_original.png,img_000218_counterfactual.png,0.0907517522573471,0.11017955094575882,0.019427798688411713,0
img_000219_original.png,img_000219_counterfactual.png,0.16028985381126404,0.17036154866218567,0.01007169485092163,0
img_000220_original.png,img_000220_counterfactual.png,0.5975178480148315,0.6251115202903748,0.027593672275543213,0
img_000221_original.png,img_000221_counterfactual.png,0.3225451707839966,0.33991149067878723,0.01736631989479065,0
img_000222_original.png,img_000222_counterfactual.png,0.5639418363571167,0.5343930125236511,-0.029548823833465576,0
img_000223_original.png,img_000223_counterfactual.png,0.5515685081481934,0.5229160785675049,-0.028652429580688477,0
img_000224_original.png,img_000224_counterfactual.png,0.26622188091278076,0.23479217290878296,-0.0314297080039978,0
img_000225_original.png,img_000225_counterfactual.png,0.14211800694465637,0.17503722012043,0.03291921317577362,0
img_000226_original.png,img_000226_counterfactual.png,0.22082626819610596,0.21093173325061798,-0.009894534945487976,0
img_000227_original.png,img_000227_counterfactual.png,0.3590306341648102,0.33360743522644043,-0.02542319893836975,0
img_000228_original.png,img_000228_counterfactual.png,0.30526697635650635,0.24295595288276672,-0.062311023473739624,0
img_000229_original.png,img_000229_counterfactual.png,0.1762745976448059,0.1679099053144455,-0.008364692330360413,0
img_000230_original.png,img_000230_counterfactual.png,0.43932396173477173,0.4044942855834961,-0.034829676151275635,0
img_000231_original.png,img_000231_counterfactual.png,0.3553978204727173,0.3346564471721649,-0.020741373300552368,0
img_000232_original.png,img_000232_counterfactual.png,0.22130036354064941,0.1920594722032547,-0.029240891337394714,0
img_000233_original.png,img_000233_counterfactual.png,0.3264525234699249,0.3242943286895752,-0.0021581947803497314,0
img_000234_original.png,img_000234_counterfactual.png,0.3775966763496399,0.3927971422672272,0.01520046591758728,0
img_000235_original.png,img_000235_counterfactual.png,0.2569817006587982,0.27240514755249023,0.015423446893692017,0
img_000236_original.png,img_000236_counterfactual.png,0.45662084221839905,0.4269108176231384,-0.02971002459526062,0
img_000237_original.png,img_000237_counterfactual.png,0.4294924736022949,0.4240095317363739,-0.0054829418659210205,0
img_000238_original.png,img_000238_counterfactual.png,0.2679974436759949,0.2698596119880676,0.001862168312072754,0
img_000239_original.png,img_000239_counterfactual.png,0.3038588762283325,0.3964158892631531,0.09255701303482056,1
img_000240_original.png,img_000240_counterfactual.png,0.14673466980457306,0.19716262817382812,0.050427958369255066,0
img_000241_original.png,img_000241_counterfactual.png,0.1102241724729538,0.112325519323349,0.0021013468503952026,0
img_000242_original.png,img_000242_counterfactual.png,0.1666542887687683,0.1542034149169922,-0.012450873851776123,0
img_000243_original.png,img_000243_counterfactual.png,0.2781480550765991,0.214742973446846,-0.06340508162975311,0
img_000244_original.png,img_000244_counterfactual.png,0.2702661156654358,0.2440464049577713,-0.02621971070766449,0
img_000245_original.png,img_000245_counterfactual.png,0.16539514064788818,0.1763531118631363,0.010957971215248108,0
img_000246_original.png,img_000246_counterfactual.png,0.3291827142238617,0.3097710609436035,-0.01941165328025818,0
img_000247_original.png,img_000247_counterfactual.png,0.40169283747673035,0.3440552353858948,-0.05763760209083557,0
img_000248_original.png,img_000248_counterfactual.png,0.3265672028064728,0.32240936160087585,-0.004157841205596924,0
img_000249_original.png,img_000249_counterfactual.png,0.42047613859176636,0.41600069403648376,-0.004475444555282593,0
img_000250_original.png,img_000250_counterfactual.png,0.3713114261627197,0.3609941303730011,-0.010317295789718628,0
img_000251_original.png,img_000251_counterfactual.png,0.024879561737179756,0.04567810148000717,0.020798539742827415,0
img_000252_original.png,img_000252_counterfactual.png,0.2011566460132599,0.20389485359191895,0.0027382075786590576,0
img_000253_original.png,img_000253_counterfactual.png,0.2986033856868744,0.2880465090274811,-0.01055687665939331,0
img_000254_original.png,img_000254_counterfactual.png,0.415629506111145,0.399015873670578,-0.016613632440567017,0
img_000255_original.png,img_000255_counterfactual.png,0.19710122048854828,0.20171760022640228,0.004616379737854004,0
img_000256_original.png,img_000256_counterfactual.png,0.1621224582195282,0.15695130825042725,-0.005171149969100952,0
img_000257_original.png,img_000257_counterfactual.png,0.30868011713027954,0.2513287663459778,-0.05735135078430176,0
img_000258_original.png,img_000258_counterfactual.png,0.25449666380882263,0.2516019344329834,-0.0028947293758392334,0
img_000259_original.png,img_000259_counterfactual.png,0.16801320016384125,0.17733818292617798,0.009324982762336731,0
img_000260_original.png,img_000260_counterfactual.png,0.36757227778434753,0.41402310132980347,0.04645082354545593,0
img_000261_original.png,img_000261_counterfactual.png,0.3736306130886078,0.37918999791145325,0.005559384822845459,0
img_000262_original.png,img_000262_counterfactual.png,0.4789945185184479,0.47856205701828003,-0.0004324615001678467,0
img_000263_original.png,img_000263_counterfactual.png,0.2677624523639679,0.2457084357738495,-0.022054016590118408,0
img_000264_original.png,img_000264_counterfactual.png,0.35419484972953796,0.29235363006591797,-0.061841219663619995,0
img_000265_original.png,img_000265_counterfactual.png,0.3576800227165222,0.3037654161453247,-0.05391460657119751,0
img_000266_original.png,img_000266_counterfactual.png,0.19104516506195068,0.2221376746892929,0.031092509627342224,0
img_000267_original.png,img_000267_counterfactual.png,0.2563827335834503,0.3371433615684509,0.08076062798500061,0
img_000268_original.png,img_000268_counterfactual.png,0.3613147437572479,0.32829371094703674,-0.03302103281021118,0
img_000269_original.png,img_000269_counterfactual.png,0.5756489634513855,0.5388405919075012,-0.03680837154388428,0
img_000270_original.png,img_000270_counterfactual.png,0.16302655637264252,0.15823908150196075,-0.004787474870681763,0
img_000271_original.png,img_000271_counterfactual.png,0.2561933100223541,0.19965161383152008,-0.056541696190834045,0
img_000272_original.png,img_000272_counterfactual.png,0.4414432644844055,0.3746821880340576,-0.0667610764503479,0
img_000273_original.png,img_000273_counterfactual.png,0.5235688090324402,0.45715072751045227,-0.06641808152198792,0
img_000274_original.png,img_000274_counterfactual.png,0.19165273010730743,0.19263295829296112,0.0009802281856536865,0
img_000275_original.png,img_000275_counterfactual.png,0.30731573700904846,0.2738986015319824,-0.03341713547706604,0
img_000276_original.png,img_000276_counterfactual.png,0.1812463104724884,0.17164954543113708,-0.009596765041351318,0
img_000277_original.png,img_000277_counterfactual.png,0.15745297074317932,0.18046815693378448,0.023015186190605164,0
img_000278_original.png,img_000278_counterfactual.png,0.1400536596775055,0.14310234785079956,0.0030486881732940674,0
img_000279_original.png,img_000279_counterfactual.png,0.4943186938762665,0.37466108798980713,-0.11965760588645935,0
img_000280_original.png,img_000280_counterfactual.png,0.4018101692199707,0.34299007058143616,-0.058820098638534546,0
img_000281_original.png,img_000281_counterfactual.png,0.17295140027999878,0.1429108828306198,-0.030040517449378967,0
img_000282_original.png,img_000282_counterfactual.png,0.20388752222061157,0.18889527022838593,-0.014992251992225647,0
img_000283_original.png,img_000283_counterfactual.png,0.3857268691062927,0.3680858910083771,-0.01764097809791565,0
img_000284_original.png,img_000284_counterfactual.png,0.27966058254241943,0.2711191475391388,-0.00854143500328064,0
img_000285_original.png,img_000285_counterfactual.png,0.05824657157063484,0.0540485717356205,-0.004197999835014343,0
img_000286_original.png,img_000286_counterfactual.png,0.2983449399471283,0.28278738260269165,-0.015557557344436646,0
img_000287_original.png,img_000287_counterfactual.png,0.34547150135040283,0.21122732758522034,-0.1342441737651825,0
img_000288_original.png,img_000288_counterfactual.png,0.2504419982433319,0.18490475416183472,-0.06553724408149719,0
img_000289_original.png,img_000289_counterfactual.png,0.2028690129518509,0.17157575488090515,-0.03129325807094574,0
img_000290_original.png,img_000290_counterfactual.png,0.3762759864330292,0.3644464910030365,-0.011829495429992676,0
img_000291_original.png,img_000291_counterfactual.png,0.2254280298948288,0.21028397977352142,-0.015144050121307373,0
img_000292_original.png,img_000292_counterfactual.png,0.41510576009750366,0.41361215710639954,-0.001493602991104126,0
img_000293_original.png,img_000293_counterfactual.png,0.2549768090248108,0.26986703276634216,0.014890223741531372,0
img_000294_original.png,img_000294_counterfactual.png,0.4953394830226898,0.4973348081111908,0.0019953250885009766,0
img_000295_original.png,img_000295_counterfactual.png,0.30220386385917664,0.29618844389915466,-0.006015419960021973,0
img_000296_original.png,img_000296_counterfactual.png,0.3430079519748688,0.36981797218322754,0.026810020208358765,0
img_000297_original.png,img_000297_counterfactual.png,0.32113370299339294,0.3112095892429352,-0.009924113750457764,0
img_000298_original.png,img_000298_counterfactual.png,0.528688371181488,0.4935104548931122,-0.035177916288375854,0
img_000299_original.png,img_000299_counterfactual.png,0.38153961300849915,0.35255780816078186,-0.028981804847717285,0
img_000300_original.png,img_000300_counterfactual.png,0.42431047558784485,0.4030883014202118,-0.021222174167633057,0
img_000301_original.png,img_000301_counterfactual.png,0.08359169214963913,0.0949878841638565,0.011396192014217377,0
img_000302_original.png,img_000302_counterfactual.png,0.5260472297668457,0.5513239502906799,0.02527672052383423,0
img_000303_original.png,img_000303_counterfactual.png,0.23913151025772095,0.19411788880825043,-0.04501362144947052,0
img_000304_original.png,img_000304_counterfactual.png,0.3111303746700287,0.283464640378952,-0.02766573429107666,0
img_000305_original.png,img_000305_counterfactual.png,0.31557902693748474,0.3566634953022003,0.041084468364715576,1
img_000306_original.png,img_000306_counterfactual.png,0.3691956102848053,0.28065940737724304,-0.08853620290756226,0
img_000307_original.png,img_000307_counterfactual.png,0.34058746695518494,0.28270313143730164,-0.0578843355178833,0
img_000308_original.png,img_000308_counterfactual.png,0.27524036169052124,0.2559909522533417,-0.019249409437179565,0
img_000309_original.png,img_000309_counterfactual.png,0.0781208872795105,0.07610484212636948,-0.0020160451531410217,0
img_000310_original.png,img_000310_counterfactual.png,0.2170119285583496,0.2239411473274231,0.006929218769073486,0
img_000311_original.png,img_000311_counterfactual.png,0.28827789425849915,0.19341173768043518,-0.09486615657806396,0
img_000312_original.png,img_000312_counterfactual.png,0.29858502745628357,0.28498202562332153,-0.013603001832962036,0
