image,p_original,p_translated,delta,flip
00012822_000.png,0.3974803686141968,0.4464598000049591,0.04897943139076233,0
00009590_000.png,0.3739292025566101,0.38300392031669617,0.00907471776008606,0
00005439_000.png,0.07024741172790527,0.21721692383289337,0.1469695121049881,0
00011402_017.png,0.4025793969631195,0.523908793926239,0.1213293969631195,0
00002660_001.png,0.14235152304172516,0.23707647621631622,0.09472495317459106,0
00026414_002.png,0.14013057947158813,0.17100799083709717,0.030877411365509033,0
00015758_010.png,0.4810941517353058,0.5304452180862427,0.04935106635093689,0
00014526_002.png,0.357801228761673,0.41516393423080444,0.05736270546913147,0
00003833_001.png,0.19314458966255188,0.1761864870786667,-0.016958102583885193,0
00018016_004.png,0.3031562566757202,0.35199427604675293,0.048838019371032715,1
00022022_000.png,0.43087875843048096,0.659190833568573,0.22831207513809204,0
00009544_001.png,0.43418824672698975,0.5560317039489746,0.12184345722198486,0
00008727_006.png,0.24132798612117767,0.3371036946773529,0.09577570855617523,0
00021219_003.png,0.18511977791786194,0.23429054021835327,0.04917076230049133,0
00010479_004.png,0.057131942361593246,0.11493486911058426,0.05780292674899101,0
00007450_002.png,0.14735226333141327,0.1972569227218628,0.049904659390449524,0
00019823_010.png,0.41433751583099365,0.16796568036079407,-0.24637183547019958,0
00002982_000.png,0.12785132229328156,0.18301913142204285,0.05516780912876129,0
00004054_000.png,0.15209004282951355,0.1711762696504593,0.01908622682094574,0
00005631_000.png,0.5461727380752563,0.7154175639152527,0.16924482583999634,0
00007355_007.png,0.19910147786140442,0.21711483597755432,0.018013358116149902,0
00013263_000.png,0.05592435225844383,0.019291812554001808,-0.036632539704442024,0
00026285_003.png,0.22151799499988556,0.27827188372612,0.056753888726234436,0
00005693_010.png,0.5633836388587952,0.479421466588974,-0.08396217226982117,0
00012542_000.png,0.36844077706336975,0.2522066831588745,-0.11623409390449524,0
00008610_000.png,0.14075256884098053,0.22881977260112762,0.0880672037601471,0
00021547_002.png,0.7438461780548096,0.6952906250953674,-0.04855555295944214,0
00018944_000.png,0.4250733256340027,0.529172420501709,0.1040990948677063,0
00016649_004.png,0.16702023148536682,0.33531489968299866,0.16829466819763184,0
00022974_001.png,0.2786673307418823,0.21448764204978943,-0.0641796886920929,0
00020296_000.png,0.3243153691291809,0.3489674925804138,0.02465212345123291,1
00012931_024.png,0.5917178988456726,0.6142176389694214,0.02249974012374878,0
00011921_001.png,0.24581238627433777,0.3358328640460968,0.09002047777175903,0
00004822_021.png,0.17928194999694824,0.28872498869895935,0.10944303870201111,0
00000320_000.png,0.30913278460502625,0.2781675159931183,-0.03096526861190796,0
00018815_001.png,0.5093159675598145,0.5561579465866089,0.046841979026794434,0
00029744_009.png,0.202656552195549,0.3382043242454529,0.13554777204990387,0
00016908_001.png,0.16395524144172668,0.2258058488368988,0.06185060739517212,0
00012190_000.png,0.294836163520813,0.2676113247871399,-0.027224838733673096,0
00012681_005.png,0.0562780387699604,0.1383134126663208,0.0820353738963604,0
00006199_020.png,0.1708236038684845,0.2603302001953125,0.089506596326828,0
00001415_003.png,0.2179419845342636,0.2557004988193512,0.037758514285087585,0
00016094_010.png,0.27385953068733215,0.25600379705429077,-0.017855733633041382,0
00016865_000.png,0.24002410471439362,0.30897268652915955,0.06894858181476593,0
00022614_000.png,0.15640437602996826,0.17836016416549683,0.021955788135528564,0
00001326_006.png,0.32501184940338135,0.2874484956264496,-0.03756335377693176,0
00001806_001.png,0.08842603117227554,0.13953417539596558,0.05110814422369003,0
00011568_000.png,0.4170006215572357,0.46657833456993103,0.04957771301269531,0
00013566_001.png,0.3086532950401306,0.29215773940086365,-0.016495555639266968,0
00013890_016.png,0.4285907447338104,0.527222216129303,0.09863147139549255,0
00003005_010.png,0.5450310707092285,0.5359138250350952,-0.0091172456741333,0
00017064_003.png,0.2292773723602295,0.29343894124031067,0.06416156888008118,0
00028384_000.png,0.33421990275382996,0.407670795917511,0.07345089316368103,1
00015462_002.png,0.2867637872695923,0.31504201889038086,0.028278231620788574,0
00016607_012.png,0.37600985169410706,0.462869256734848,0.08685940504074097,0
00011197_000.png,0.32214123010635376,0.41008779406547546,0.0879465639591217,1
00011355_013.png,0.24169358611106873,0.16169896721839905,-0.07999461889266968,0
00013036_023.png,0.6786109209060669,0.6742523908615112,-0.004358530044555664,0
00001004_000.png,0.3691956102848053,0.29447242617607117,-0.07472318410873413,0
00004235_005.png,0.08716308325529099,0.20956756174564362,0.12240447849035263,0
00029048_001.png,0.23074854910373688,0.5506967306137085,0.3199481815099716,1
00030771_000.png,0.2537233531475067,0.4391684830188751,0.1854451298713684,1
00011928_001.png,0.16623438894748688,0.16180408000946045,-0.004430308938026428,0
00004512_001.png,0.719561755657196,0.6865200996398926,-0.03304165601730347,0
00006492_007.png,0.5726547837257385,0.569500744342804,-0.0031540393829345703,0
00002846_009.png,0.3490022122859955,0.36285510659217834,0.013852894306182861,0
00014392_000.png,0.24917997419834137,0.3307603895664215,0.08158041536808014,0
00015826_003.png,0.09987374395132065,0.10623827576637268,0.0063645318150520325,0
00011097_006.png,0.21561822295188904,0.35640060901641846,0.14078238606452942,1
00018364_000.png,0.12341354042291641,0.07656027376651764,-0.04685326665639877,0
00016877_000.png,0.2038404792547226,0.10170312225818634,-0.10213735699653625,0
00003653_000.png,0.09857852011919022,0.13750851154327393,0.03892999142408371,0
00015758_005.png,0.4954370856285095,0.5180878639221191,0.02265077829360962,0
00005701_000.png,0.5905861854553223,0.511992335319519,-0.07859385013580322,0
00027833_004.png,0.1847102791070938,0.17853321135044098,-0.006177067756652832,0
00017305_000.png,0.19009405374526978,0.1638529896736145,-0.026241064071655273,0
00002502_000.png,0.3926384150981903,0.3535214960575104,-0.03911691904067993,0
00003864_000.png,0.17436593770980835,0.2645775377750397,0.09021160006523132,0
00001689_014.png,0.5858452320098877,0.5691152811050415,-0.01672995090484619,0
00000386_000.png,0.09999930113554001,0.17395401000976562,0.07395470887422562,0
00027957_002.png,0.2403452843427658,0.17021572589874268,-0.07012955844402313,0
00028105_001.png,0.42057308554649353,0.39259812235832214,-0.027974963188171387,0
00007054_006.png,0.2984389662742615,0.4229651093482971,0.12452614307403564,1
00018387_005.png,0.6927289366722107,0.7632659077644348,0.07053697109222412,0
00000634_006.png,0.13318940997123718,0.2152637094259262,0.08207429945468903,0
00020005_000.png,0.22278504073619843,0.121749147772789,-0.10103589296340942,0
00023384_000.png,0.19793115556240082,0.2576145529747009,0.05968339741230011,0
00012775_000.png,0.3057441711425781,0.2651764452457428,-0.04056772589683533,0
00001787_015.png,0.3584963381290436,0.5392885804176331,0.18079224228858948,0
00019716_003.png,0.5060977935791016,0.5835413932800293,0.07744359970092773,0
00010403_000.png,0.16194191575050354,0.24802586436271667,0.08608394861221313,0
00007048_000.png,0.25432321429252625,0.3952062726020813,0.14088305830955505,1
00004238_006.png,0.299858957529068,0.4308719336986542,0.13101297616958618,1
00016386_000.png,0.11407186836004257,0.1653817743062973,0.05130990594625473,0
00029416_000.png,0.09500759094953537,0.18151411414146423,0.08650652319192886,0
00012822_003.png,0.2657422721385956,0.31568267941474915,0.049940407276153564,0
00015018_007.png,0.2602357864379883,0.5456019639968872,0.2853661775588989,1
00026784_000.png,0.23625260591506958,0.17495089769363403,-0.06130170822143555,0
00006605_033.png,0.701002836227417,0.632277250289917,-0.0687255859375,0
00020292_000.png,0.07378251105546951,0.07379310578107834,1.0594725608825684e-05,0
00029821_000.png,0.23592832684516907,0.4233437776565552,0.1874154508113861,1
00008167_000.png,0.02074611186981201,0.041783176362514496,0.021037064492702484,0
00004007_010.png,0.5780287981033325,0.5773427486419678,-0.0006860494613647461,0
00018808_001.png,0.23212429881095886,0.34811311960220337,0.1159888207912445,1
00006304_056.png,0.5960877537727356,0.7123521566390991,0.11626440286636353,0
00027943_001.png,0.15569572150707245,0.29107701778411865,0.1353812962770462,0
00001059_002.png,0.2957231104373932,0.15875676274299622,-0.13696634769439697,0
00012863_031.png,0.6455249190330505,0.6723877191543579,0.026862800121307373,0
00000304_000.png,0.1703140139579773,0.10479342192411423,-0.06552059203386307,0
00017512_000.png,0.4176809787750244,0.4934401512145996,0.0757591724395752,0
00000372_006.png,0.39242592453956604,0.41845664381980896,0.02603071928024292,0
00001641_005.png,0.09696195274591446,0.378991037607193,0.28202908486127853,1
00012987_000.png,0.531575083732605,0.4594278633594513,-0.07214722037315369,0
00007864_015.png,0.290862113237381,0.32725974917411804,0.03639763593673706,0
00013989_001.png,0.15331076085567474,0.1930476278066635,0.03973686695098877,0
00001367_010.png,0.28628650307655334,0.3052015006542206,0.018914997577667236,0
00013077_008.png,0.2207154780626297,0.3487511873245239,0.12803570926189423,1
00012025_000.png,0.5200916528701782,0.514457643032074,-0.005634009838104248,0
00001178_000.png,0.13932430744171143,0.09597369283437729,-0.04335061460733414,0
00013917_024.png,0.633566677570343,0.6092637181282043,-0.024302959442138672,0
00028924_000.png,0.1818026602268219,0.1811947524547577,-0.000607907772064209,0
00021185_002.png,0.35338249802589417,0.5449650287628174,0.19158253073692322,0
00015429_000.png,0.1696445494890213,0.1473316252231598,-0.02231292426586151,0
00010117_000.png,0.0769217237830162,0.1613268107175827,0.0844050869345665,0
00028880_000.png,0.12391984462738037,0.09128917753696442,-0.032630667090415955,0
00029999_000.png,0.22203640639781952,0.13595737516880035,-0.08607903122901917,0
00004978_002.png,0.07633484154939651,0.14079134166240692,0.0644565001130104,0
00005568_000.png,0.15640832483768463,0.2400272637605667,0.08361893892288208,0
00001398_000.png,0.16260603070259094,0.1810234785079956,0.018417447805404663,0
00029222_003.png,0.5963646173477173,0.5976728200912476,0.0013082027435302734,0
00022143_002.png,0.3020778298377991,0.15039213001728058,-0.1516856998205185,0
00004380_000.png,0.13882920145988464,0.23300369083881378,0.09417448937892914,0
00029866_017.png,0.505647599697113,0.5221635103225708,0.016515910625457764,0
00005386_004.png,0.39124342799186707,0.3971659243106842,0.005922496318817139,0
00020815_000.png,0.7529451847076416,0.7283728718757629,-0.024572312831878662,0
00008107_000.png,0.7648612856864929,0.8538643717765808,0.08900308609008789,0
00030370_001.png,0.35776665806770325,0.3360944390296936,-0.021672219038009644,0
00010718_014.png,0.37296581268310547,0.41488146781921387,0.0419156551361084,0
00009798_012.png,0.5747266411781311,0.5976166725158691,0.022890031337738037,0
00002891_003.png,0.1546444594860077,0.14387527108192444,-0.010769188404083252,0
00001806_003.png,0.30130791664123535,0.35298749804496765,0.0516795814037323,1
00003158_002.png,0.28620103001594543,0.3320552408695221,0.04585421085357666,0
00004689_000.png,0.06273924559354782,0.2474975883960724,0.18475834280252457,0
00010905_002.png,0.2006169855594635,0.3089268207550049,0.10830983519554138,0
00014906_005.png,0.20963025093078613,0.20871201157569885,-0.0009182393550872803,0
00007708_003.png,0.47201377153396606,0.39459460973739624,-0.07741916179656982,0
00026080_000.png,0.4038122296333313,0.4594847857952118,0.05567255616188049,0
00029259_023.png,0.12181740999221802,0.19354796409606934,0.07173055410385132,0
00005442_003.png,0.24875317513942719,0.3621000349521637,0.11334685981273651,1
00003395_002.png,0.32967403531074524,0.4086095988750458,0.07893556356430054,1
00005750_009.png,0.222444549202919,0.41851356625556946,0.19606901705265045,1
00000517_005.png,0.3218245804309845,0.3694939613342285,0.04766938090324402,1
00012219_005.png,0.28817233443260193,0.2419406771659851,-0.04623165726661682,0
00013855_001.png,0.08186440914869308,0.033874668180942535,-0.04798974096775055,0
00018507_013.png,0.27016007900238037,0.24618545174598694,-0.023974627256393433,0
00001447_000.png,0.5372913479804993,0.5163649916648865,-0.020926356315612793,0
00017805_000.png,0.2451411336660385,0.31809887290000916,0.07295773923397064,0
00009959_008.png,0.4337843358516693,0.39041009545326233,-0.04337424039840698,0
00017653_004.png,0.5643131732940674,0.619111180305481,0.054798007011413574,0
00007477_002.png,0.3349202573299408,0.34255123138427734,0.007630974054336548,1
00007406_002.png,0.16856268048286438,0.25679412484169006,0.08823144435882568,0
00013043_000.png,0.3917334973812103,0.3144351840019226,-0.07729831337928772,0
00021734_002.png,0.5386694073677063,0.5178028345108032,-0.020866572856903076,0
00020293_002.png,0.47271257638931274,0.5110507011413574,0.03833812475204468,0
00028714_000.png,0.3528484106063843,0.19462692737579346,-0.15822148323059082,0
00018187_051.png,0.5997464060783386,0.6461218595504761,0.04637545347213745,0
00022147_001.png,0.29469892382621765,0.587092936038971,0.2923940122127533,1
00004755_010.png,0.4039846956729889,0.5862727165222168,0.1822880208492279,0
00021731_000.png,0.4357462227344513,0.4793209731578827,0.043574750423431396,0
00004519_016.png,0.06279251724481583,0.07502098381519318,0.01222846657037735,0
00000715_000.png,0.0907517522573471,0.24065296351909637,0.14990121126174927,0
00009736_010.png,0.24428901076316833,0.3059883117675781,0.06169930100440979,0
00029346_002.png,0.19621357321739197,0.34253817796707153,0.14632460474967957,1
00021888_004.png,0.29321542382240295,0.2947837710380554,0.0015683472156524658,0
00020805_000.png,0.14415468275547028,0.34486672282218933,0.20071204006671906,1
00000422_000.png,0.2905866801738739,0.35950276255607605,0.06891608238220215,1
00026618_004.png,0.17626871168613434,0.23714441061019897,0.060875698924064636,0
00020144_000.png,0.4788942039012909,0.503795862197876,0.024901658296585083,0
00006282_002.png,0.7613731026649475,0.7824670076370239,0.021093904972076416,0
00024458_000.png,0.47092533111572266,0.4625304639339447,-0.008394867181777954,0
00001615_006.png,0.6624802947044373,0.691025972366333,0.028545677661895752,0
00029583_000.png,0.4578680694103241,0.2822170555591583,-0.17565101385116577,0
00005961_000.png,0.21593330800533295,0.1489027887582779,-0.06703051924705505,0
00010146_000.png,0.37144967913627625,0.4782688021659851,0.10681912302970886,0
00022106_017.png,0.7050787806510925,0.7790181636810303,0.07393938302993774,0
00019246_003.png,0.188979834318161,0.2637450695037842,0.07476523518562317,0
00019532_000.png,0.19288335740566254,0.2414577156305313,0.048574358224868774,0
00030491_000.png,0.10692231357097626,0.16387441754341125,0.056952103972435,0
00004822_024.png,0.46187204122543335,0.5003395080566406,0.038467466831207275,0
00011894_007.png,0.30497077107429504,0.44500255584716797,0.14003178477287292,1
00015014_003.png,0.10710033774375916,0.14351825416088104,0.03641791641712189,0
00022892_003.png,0.31961145997047424,0.2692124545574188,-0.05039900541305542,0
00015477_000.png,0.22151021659374237,0.25630810856819153,0.03479789197444916,0
00019050_000.png,0.29687681794166565,0.3487949073314667,0.051918089389801025,1
00005049_000.png,0.14504188299179077,0.15835542976856232,0.013313546776771545,0
00025856_000.png,0.8417092561721802,0.7778457999229431,-0.06386345624923706,0
00006467_001.png,0.613044261932373,0.5938532948493958,-0.019190967082977295,0
00024517_000.png,0.1147904247045517,0.2781837284564972,0.1633933037519455,0
00014197_021.png,0.09292668849229813,0.15272459387779236,0.05979790538549423,0
00016406_005.png,0.29973503947257996,0.4195183217525482,0.11978328227996826,1
00028436_001.png,0.5252513289451599,0.48100942373275757,-0.044241905212402344,0
00009283_000.png,0.1830006092786789,0.38458147644996643,0.20158086717128754,1
00028429_000.png,0.23649552464485168,0.14396564662456512,-0.09252987802028656,0
00012025_002.png,0.05536894500255585,0.12819600105285645,0.0728270560503006,0
00008803_003.png,0.6777968406677246,0.6819238662719727,0.004127025604248047,0
00014534_002.png,0.25679048895835876,0.3466845452785492,0.08989405632019043,1
00021374_008.png,0.146523118019104,0.16054917871952057,0.014026060700416565,0
00011355_052.png,0.2292933166027069,0.2320770025253296,0.0027836859226226807,0
00028523_017.png,0.22238989174365997,0.5332170128822327,0.3108271211385727,1
00001722_009.png,0.1349051594734192,0.3906276226043701,0.2557224631309509,1
00011325_001.png,0.532103955745697,0.5526304244995117,0.020526468753814697,0
00014259_002.png,0.1437883973121643,0.2162141501903534,0.07242575287818909,0
00022869_010.png,0.5890053510665894,0.5265629291534424,-0.06244242191314697,0
00017862_013.png,0.41324877738952637,0.6133022904396057,0.20005351305007935,0
00009850_000.png,0.4586975872516632,0.5794363021850586,0.12073871493339539,0
00030218_002.png,0.7862650752067566,0.8015013933181763,0.015236318111419678,0
00010479_016.png,0.48779088258743286,0.5233137011528015,0.03552281856536865,0
00007166_000.png,0.1035923883318901,0.12879709899425507,0.02520471066236496,0
00013778_009.png,0.4463500380516052,0.4455287754535675,-0.0008212625980377197,0
00004959_007.png,0.16659015417099,0.31396999955177307,0.14737984538078308,0
00027260_017.png,0.3336152136325836,0.33300158381462097,-0.0006136298179626465,0
00020673_053.png,0.6161941885948181,0.6447185277938843,0.028524339199066162,0
00011211_004.png,0.1301407814025879,0.13591726124286652,0.0057764798402786255,0
00021857_000.png,0.1527651697397232,0.16491150856018066,0.012146338820457458,0
00010585_022.png,0.4997783601284027,0.43633633852005005,-0.06344202160835266,0
00028505_005.png,0.24513036012649536,0.2490062415599823,0.0038758814334869385,0
00008519_000.png,0.3097364902496338,0.5308480858802795,0.22111159563064575,1
00023314_000.png,0.1265244036912918,0.1426006406545639,0.016076236963272095,0
00014427_012.png,0.3278895318508148,0.3657226264476776,0.03783309459686279,1
00007120_015.png,0.5180088877677917,0.5730041861534119,0.05499529838562012,0
00002236_001.png,0.4629579484462738,0.5434129238128662,0.08045497536659241,0
00027129_000.png,0.14696304500102997,0.46042609214782715,0.3134630471467972,1
00025403_000.png,0.7236157059669495,0.7649033069610596,0.04128760099411011,0
00028523_020.png,0.45949608087539673,0.2619852125644684,-0.19751086831092834,0
00019157_007.png,0.7545549869537354,0.754770040512085,0.00021505355834960938,0
00012776_001.png,0.08220034092664719,0.07869842648506165,-0.0035019144415855408,0
00005921_000.png,0.15533678233623505,0.19491904973983765,0.0395822674036026,0
00021185_001.png,0.3449714183807373,0.40191948413848877,0.056948065757751465,0
00016515_000.png,0.22080527245998383,0.32145923376083374,0.10065396130084991,0
00011894_005.png,0.25422611832618713,0.3015167713165283,0.047290652990341187,0
00014515_000.png,0.2398678958415985,0.2883850038051605,0.04851710796356201,0
00027957_001.png,0.37981170415878296,0.4940063953399658,0.11419469118118286,0
00004484_000.png,0.2862161695957184,0.4373026192188263,0.1510864496231079,1
00011136_005.png,0.4641987383365631,0.6672249436378479,0.2030262053012848,0
00028548_000.png,0.21090425550937653,0.32675209641456604,0.11584784090518951,0
00006253_000.png,0.19399310648441315,0.2556842863559723,0.06169117987155914,0
00009959_010.png,0.35097718238830566,0.478362500667572,0.12738531827926636,0
00016550_010.png,0.22576479613780975,0.29974186420440674,0.07397706806659698,0
00006658_000.png,0.46456822752952576,0.5389155149459839,0.07434728741645813,0
00011928_000.png,0.12451157718896866,0.21722562611103058,0.09271404892206192,0
00021547_010.png,0.41977041959762573,0.35279977321624756,-0.06697064638137817,0
00023868_000.png,0.2686994671821594,0.35745570063591003,0.08875623345375061,1
00023783_000.png,0.03125106915831566,0.0671469196677208,0.035895850509405136,0
00002892_013.png,0.06137185916304588,0.10480830818414688,0.043436449021101,0
00007820_002.png,0.03763182833790779,0.06529611349105835,0.02766428515315056,0
00020144_001.png,0.24402546882629395,0.3911517262458801,0.14712625741958618,1
00027320_008.png,0.3219360411167145,0.34749916195869446,0.02556312084197998,1
00008745_024.png,0.6394234895706177,0.561427116394043,-0.07799637317657471,0
00029034_000.png,0.12827558815479279,0.09876015037298203,-0.02951543778181076,0
00007321_008.png,0.26583078503608704,0.2670753002166748,0.0012445151805877686,0
00015624_004.png,0.5101562738418579,0.717362642288208,0.2072063684463501,0
00008008_013.png,0.46778997778892517,0.3527950644493103,-0.11499491333961487,0
00023390_000.png,0.1262349784374237,0.16478683054447174,0.038551852107048035,0
00000198_000.png,0.2266377955675125,0.2366723120212555,0.010034516453742981,0
00029259_001.png,0.5956225395202637,0.5565847158432007,-0.03903782367706299,0
00029881_004.png,0.3791682720184326,0.45567792654037476,0.07650965452194214,0
00025314_000.png,0.24192577600479126,0.30464455485343933,0.06271877884864807,0
00004470_002.png,0.04797973856329918,0.2398303598165512,0.19185062125325203,0
00014702_000.png,0.21558772027492523,0.10845878720283508,-0.10712893307209015,0
00011320_000.png,0.11251512914896011,0.13038472831249237,0.017869599163532257,0
00015075_000.png,0.2538701295852661,0.29074740409851074,0.03687727451324463,0
00025845_004.png,0.8317654132843018,0.833389937877655,0.0016245245933532715,0
00026178_001.png,0.18558359146118164,0.26170769333839417,0.07612410187721252,0
00010855_000.png,0.2971789836883545,0.3419586420059204,0.04477965831756592,1
00016075_006.png,0.10415560007095337,0.20214752852916718,0.0979919284582138,0
00015630_000.png,0.09691742807626724,0.17982923984527588,0.08291181176900864,0
00026834_000.png,0.885254442691803,0.9310726523399353,0.045818209648132324,0
00010814_007.png,0.36459407210350037,0.35790249705314636,-0.006691575050354004,0
00024318_000.png,0.16278116405010223,0.19755975902080536,0.034778594970703125,0
00029358_002.png,0.5256474018096924,0.6447856426239014,0.11913824081420898,0
00009798_013.png,0.16390106081962585,0.19371411204338074,0.029813051223754883,0
00010503_003.png,0.4543343782424927,0.46205124258995056,0.007716864347457886,0
00011683_059.png,0.13816063106060028,0.15297533571720123,0.014814704656600952,0
00029626_000.png,0.1264689713716507,0.11157683283090591,-0.014892138540744781,0
00005555_003.png,0.14217746257781982,0.12492524087429047,-0.017252221703529358,0
00012487_010.png,0.07807054370641708,0.2040492445230484,0.12597870081663132,0
00012681_042.png,0.17825347185134888,0.2996722161769867,0.12141874432563782,0
00019895_000.png,0.6251236796379089,0.7181960940361023,0.09307241439819336,0
00029866_014.png,0.40918290615081787,0.669874906539917,0.2606920003890991,0
00002612_000.png,0.2109699249267578,0.10529393702745438,-0.10567598789930344,0
00002763_011.png,0.7277098894119263,0.7790805697441101,0.05137068033218384,0
00030277_000.png,0.3229089081287384,0.34207677841186523,0.01916787028312683,1
00022610_000.png,0.42575180530548096,0.4942079782485962,0.06845617294311523,0
00006492_005.png,0.45004773139953613,0.6521782875061035,0.20213055610656738,0
00027514_006.png,0.24287036061286926,0.31768688559532166,0.07481652498245239,0
00001435_000.png,0.09799381345510483,0.1671113669872284,0.06911755353212357,0
00008008_066.png,0.14965885877609253,0.20046429336071014,0.050805434584617615,0
00004379_000.png,0.43924352526664734,0.6019589304924011,0.16271540522575378,0
00011622_003.png,0.6183173060417175,0.6299872398376465,0.011669933795928955,0
00005680_000.png,0.373765230178833,0.39554330706596375,0.021778076887130737,0
00010718_003.png,0.5934892892837524,0.595973551273346,0.002484261989593506,0
00001612_000.png,0.19372893869876862,0.2633805274963379,0.06965158879756927,0
00002035_000.png,0.2057749181985855,0.24338310956954956,0.03760819137096405,0
00027311_003.png,0.24909672141075134,0.2864699065685272,0.03737318515777588,0
00021063_001.png,0.12234009802341461,0.23644231259822845,0.11410221457481384,0
00017265_000.png,0.32196488976478577,0.364326149225235,0.04236125946044922,1
00014436_006.png,0.04722162336111069,0.08214139938354492,0.034919776022434235,0
00010814_008.png,0.20937800407409668,0.2046177238225937,-0.004760280251502991,0
00014585_002.png,0.1319778710603714,0.26995351910591125,0.13797564804553986,0
00010535_010.png,0.4682675302028656,0.5772088170051575,0.10894128680229187,0
00015696_001.png,0.11432269960641861,0.11290591955184937,-0.0014167800545692444,0
00011136_015.png,0.5711414217948914,0.6740723252296448,0.10293090343475342,0
00029259_012.png,0.37127846479415894,0.5257154107093811,0.15443694591522217,0
00010242_000.png,0.3839345872402191,0.5093984603881836,0.12546387314796448,0
00016807_006.png,0.4185602068901062,0.6171072721481323,0.19854706525802612,0
00006492_000.png,0.2194799929857254,0.3627045750617981,0.1432245820760727,1
00007534_024.png,0.6966869831085205,0.6265245676040649,-0.07016241550445557,0
00025252_013.png,0.5298939347267151,0.6683486700057983,0.13845473527908325,0
00029850_000.png,0.35587239265441895,0.4741923213005066,0.11831992864608765,0
00002066_011.png,0.5019181370735168,0.6188851594924927,0.11696702241897583,0
00018387_004.png,0.5986157655715942,0.5209691524505615,-0.07764661312103271,0
00002763_025.png,0.5292269587516785,0.5679579973220825,0.03873103857040405,0
